User Id,Name,Screen Name,Created At,Followers,Following,Favorites,Tweets,Lists,Language,Bio,Location,URL,Timezone,UTC Offset,Verified
100323796,Theo Keith,TheoKeith,Tue Dec 29 21:24:04 +0000 2009,4232,1061,1000,18949,226,,"Political reporter, KMSP-TV/FOX 9 Minneapolis-St. Paul. Proud Michigander. Missouri grad. I believe in the profession of journalism. Theo.Keith@foxtv.com","Minneapolis, MN",https://t.co/xy7tuxNEFy,,,1
10102142,TNGOP,TNGOP,Fri Nov 09 16:13:30 +0000 2007,17292,612,878,10525,467,,The Official Twitter Account of the Tennessee Republican Party. Tennessee's Majority.,The Volunteer State,https://t.co/nowP4ZmpGx,,,1
56401482,American Conservative Union,ACUConservative,Mon Jul 13 15:31:11 +0000 2009,33837,6209,7814,22945,699,,Official Twitter account of the American Conservative Union. Host of @CPAC #CPAC2019. Chaired by @mschlapp.,"Alexandria, VA",,,,1
18163042,FRC,FRCdc,Tue Dec 16 14:34:07 +0000 2008,39801,6618,3379,37035,1037,,"FRC is America's premier public policy org advancing faith, family, & freedom in DC. Led by @tperkins. https://t.co/KQpn2hCBCQ","Washington, DC",https://t.co/jz0lKk1KHK,,,1
15679641,Dallas Morning News,dallasnews,Thu Jul 31 19:59:08 +0000 2008,665806,730,4406,192268,6615,,"The official Dallas Morning News Twitter account with daily news, updates and headlines from https://t.co/AsHKI8KMUM.","Dallas, Texas",https://t.co/AsHKI8KMUM,,,1
865210877678686208,Governor Kevin Stitt,GovStitt,Thu May 18 14:22:02 +0000 2017,11737,11,458,1507,128,,Official Twitter account of Oklahoma Governor Kevin Stitt.,"Oklahoma City, OK",https://t.co/CIU43DfMmG,,,1
16364678,jarrodagen,jarrodagen,Fri Sep 19 15:31:14 +0000 2008,984,346,55,599,47,,Director of Communications for Vice President Mike Pence. Follow @VPComDir for official tweets.,"Washington, DC",,,,0
44170811,WVGOP,WVGOP,Tue Jun 02 18:11:01 +0000 2009,7247,1332,2618,21526,199,,Official Twitter account for the West Virginia Republican Party. #WVGOP,West Virginia,https://t.co/LBEn3dhVw0,,,1
861246117689925633,John James,JohnJamesMI,Sun May 07 15:47:30 +0000 2017,176418,495,597,2317,559,,"Job Creator, Husband, Dad, West Point grad, combat veteran, Army Ranger/Apache pilot, Conservative, Detroit businessman 🇺🇸","Detroit, MI",https://t.co/NdS5Rz31ok,,,1
4170491,AJC,ajc,Wed Apr 11 12:50:15 +0000 2007,1043516,55968,803,250889,5090,,Atlanta's best source for news. You can reach our customer service team here: @AJCassist,"Atlanta, GA",https://t.co/jvkZJ5B2LG,,,1
16563015,Greg Bluestein,bluestein,Thu Oct 02 17:50:51 +0000 2008,23158,915,12794,33930,766,,"@AJC political reporter. Husband, father, aspiring mensch. Atlanta native working to tell my city's story. gbluestein@ajc.com",ATL,https://t.co/GpctsyppXF,,,1
1397501864,David Perdue,Perduesenate,Thu May 02 15:43:16 +0000 2013,11648,1435,93,2336,389,,Conservative #outsider working to change Washington,"Georgia, USA",https://t.co/49qXwkQHqi,,,1
13000872,WCCO - CBS Minnesota,WCCO,Sun Feb 03 05:22:48 +0000 2008,205143,7191,292,100124,1882,,Thanks for your interest in WCCO/ CBS Minnesota - the place for local news updates! Want more? Head to https://t.co/vWqI0xRdBt or our WCCO-TV Facebook page.,"Minneapolis, MN",https://t.co/Lfs9D6XoAP,,,1
432895323,Lindsey Graham,LindseyGrahamSC,Fri Dec 09 22:21:03 +0000 2011,920449,2170,69,9686,5329,,The official Twitter feed for United States Senator Lindsey Graham.,South Carolina,https://t.co/bM2rOxm6ub,,,1
309274068,Matt Brooks,mbrooksrjc,Wed Jun 01 20:36:00 +0000 2011,6066,750,6177,12813,147,,"Unapologetic Philly sports lover. Passionate about my teams, politics, food, wine & Sinatra. I dabble in Jewish Republican politics as Exec Dir of @rjc","Washington, DC",https://t.co/3EjBcHlQ5C,,,1
221779251,Speaker Mike Turzai,RepTurzai,Wed Dec 01 15:54:36 +0000 2010,7113,141,43,1444,214,,"Speaker of the House for the PA House of Representatives. GOP. 28th Legislative District, Allegheny County.",PA House of Representatives,https://t.co/qvoktgXX8h,,,0
